Timestamp,Machine_ID,Power_Consumption (kW),Production_Rate (units/hr),Temperature (°C),Humidity (%),Maintenance_Status,Energy_Efficiency (%)
2025-04-01 14:16:00,M004,23.9162862074767,251,21.96578681288792,40.622471153522,Normal,75.42342222606119
2025-04-01 14:17:00,M002,13.84979961647386,219,27.476029446715472,47.3194897130215,Warning,91.91899976722458
2025-04-01 14:18:00,M003,21.287856239685222,278,26.865313890538836,55.273922037501926,Normal,77.93370472827402
2025-04-01 14:19:00,M001,14.336386416269182,234,20.00219303690267,46.29559601193197,Normal,75.64170918275913
2025-04-01 14:20:00,M003,23.828615394969837,249,21.983728338832094,42.57943483385793,Normal,76.57747813907181
2025-04-01 14:21:00,M005,21.297911848576405,195,21.57101860577794,40.77567151476474,Normal,75.33196415300635
2025-04-01 14:22:00,M005,11.459918947365363,271,21.197259631687412,43.95182682184374,Normal,94.60751205035871
2025-04-01 14:23:00,M004,12.47898382099374,215,21.58872065714192,54.38646616923586,Warning,90.87311645775618
2025-04-01 14:24:00,M003,18.32751030126741,253,26.82008713266011,50.99469077673599,Normal,82.02589652147195
2025-04-01 14:25:00,M003,14.905125568051297,288,20.534897295087926,42.62950028704773,Warning,76.09266544188635
2025-04-01 14:26:00,M004,21.24877622889965,265,27.870827769279334,46.38678553714936,Warning,89.71054924009158
2025-04-01 14:27:00,M005,24.864404804239097,243,25.718201695530038,42.222443921881556,Normal,82.5689545248812
2025-04-01 14:28:00,M002,15.319272278249114,253,20.35973682480015,55.389804179952705,Normal,93.8299355636892
2025-04-01 14:29:00,M005,24.936994109012552,184,29.157823789007956,56.513225204011405,Normal,90.14406125909692
2025-04-01 14:30:00,M001,10.641371222701089,290,29.286187503775665,48.25207988908423,Normal,94.56511317635749
2025-04-01 14:31:00,M005,17.46152273178395,184,26.204031452877015,59.9150937382619,Normal,88.3490314274127
2025-04-01 14:32:00,M004,15.464203402864081,242,22.643523874512365,50.26598190315736,Normal,76.20012493325412
2025-04-01 14:33:00,M003,19.6904124350055,264,23.888897036234496,53.40408354198375,Warning,76.55309257646158
2025-04-01 14:34:00,M003,24.134991347839595,256,22.315611386151573,44.97983051870653,Normal,94.39888583990432
2025-04-01 14:35:00,M002,18.7230211242191,255,27.953654814226674,45.510661344006294,Normal,91.09997700118915
2025-04-01 14:36:00,M005,21.521161945658427,232,22.64639275352806,49.18014233504107,Normal,81.67029913482403
2025-04-01 14:37:00,M001,12.06909413983474,190,29.27708125840482,43.415651281238475,Warning,78.20750672068566
2025-04-01 14:38:00,M002,17.994492266806812,290,24.621205554803456,56.363118022732245,Normal,91.33898453876722
2025-04-01 14:39:00,M005,23.6117264772707,207,27.86549384745689,56.34490429476278,Normal,78.09872046104883
2025-04-01 14:40:00,M004,19.347628789558534,260,22.991117710975768,52.747336327813116,Warning,81.4908574448238
2025-04-01 14:41:00,M004,17.515377015776238,266,24.217875704345285,54.13136153421548,Fault,90.98855635377123
2025-04-01 14:42:00,M002,10.0662805132862,186,25.97756116397906,51.09131933338675,Normal,93.74313067776666
2025-04-01 14:43:00,M005,13.515240406732028,219,27.98487510802215,48.24420842876225,Normal,76.0201589181571
2025-04-01 14:44:00,M004,15.311656635886923,232,28.95731076958882,52.4735056248346,Normal,85.07270782769194
2025-04-01 14:45:00,M003,21.316237278762728,299,20.423366617572206,50.68248542343744,Normal,85.06790638690846
2025-04-01 14:46:00,M003,16.416466858318792,202,27.898726877310736,42.79353812227274,Normal,77.49927989410297
2025-04-01 14:47:00,M004,17.047303053898194,181,27.12956104667225,47.20682244248234,Normal,88.34056505944893
2025-04-01 14:48:00,M004,10.990153068625062,231,25.745870035630006,46.80502733581808,Normal,84.92025219395842
2025-04-01 14:49:00,M004,18.0398982349192,281,25.556656091608737,55.532314706977104,Normal,88.00110798894066
2025-04-01 14:50:00,M001,24.653481530961532,201,24.58388039448752,49.12098595835484,Normal,81.06334218322672
2025-04-01 14:51:00,M001,10.83344799759002,227,23.006473446152576,58.76223035031933,Normal,80.67253100739278
2025-04-01 14:52:00,M005,17.6484547603408,287,29.843274308118033,52.90893869345766,Normal,84.02303171437225
2025-04-01 14:53:00,M005,13.926222186586457,185,21.32114759268274,48.91014342407588,Warning,87.85203473261454
2025-04-01 14:54:00,M001,13.410755129002592,286,22.75334708769305,40.13578138164001,Normal,86.84008175953343
2025-04-01 14:55:00,M003,20.626751413109083,246,21.605973161290798,49.37272047317728,Normal,94.76036812106457
2025-04-01 14:56:00,M003,18.351671363228217,214,20.492981352068412,40.246071279062384,Normal,82.82538094944985
2025-04-01 14:57:00,M005,14.592000891213587,226,24.27597898156845,46.8237817390578,Normal,84.00666532030857
2025-04-01 14:58:00,M001,14.475388809084961,239,21.527040294491158,54.47009285167415,Normal,78.05908882746435
2025-04-01 14:59:00,M005,16.451799864219225,236,27.208909611306034,57.955708251513485,Normal,80.86029440031086
2025-04-01 15:00:00,M003,16.462296185759023,290,23.817209023975686,43.266450849394666,Normal,81.44822973494905
2025-04-01 15:01:00,M002,10.182696329748298,215,27.567417813949113,50.83783870568768,Normal,92.65105199248936
2025-04-01 15:02:00,M005,16.075432574631726,272,28.08330903248792,46.28005209898105,Normal,93.42754660887927
2025-04-01 15:03:00,M005,17.944087460829863,201,24.244717216718946,43.2403446869907,Warning,90.72495733667472
2025-04-01 15:04:00,M004,20.50217545377597,257,28.164950037423523,51.59555896728933,Normal,78.5737763848788
2025-04-01 15:05:00,M004,10.301794283954305,192,20.246620145772127,53.283500195863645,Warning,93.12491042581487
2025-04-01 15:06:00,M002,23.004101659297472,270,22.792378064380397,42.254569769279705,Normal,88.19220862963557
2025-04-01 15:07:00,M004,18.336600474301527,241,26.441863597774116,44.717133783034,Normal,94.38379326838127
2025-04-01 15:08:00,M004,14.765354268400035,260,28.681839500596887,51.88540032683875,Warning,88.57383014284315
2025-04-01 15:09:00,M005,23.39506150266547,270,20.43595192906592,43.195858854841056,Warning,87.1148567153777
2025-04-01 15:10:00,M001,24.958449068485983,252,27.194534133259065,57.24347185722198,Normal,87.66584105061293
2025-04-01 15:11:00,M002,13.582839479625893,213,25.325659063890317,54.65275933664691,Normal,81.05872315933026
2025-04-01 15:12:00,M001,14.119029656589415,293,23.04819290647451,40.91793881148562,Normal,92.72112506436088
2025-04-01 15:13:00,M004,17.850160741053017,235,27.82494834744093,40.53094835771814,Normal,76.89647231874616
2025-04-01 15:14:00,M005,21.22371033643021,201,28.8108455073782,55.16901860146105,Normal,92.13933787200862
2025-04-01 15:15:00,M005,20.86219337585032,218,26.25051175929462,40.90908378023118,Normal,90.93917945692968
2025-04-01 15:16:00,M003,15.948144923950027,209,25.15758066223329,55.263015458683896,Normal,83.74100084490199
2025-04-01 15:17:00,M001,18.093723380734414,231,21.3759115335058,44.58882724968182,Normal,91.96735077108892
2025-04-01 15:18:00,M003,18.62506216960184,186,25.444400512927906,48.17310499952528,Normal,89.98118902201463
2025-04-01 15:19:00,M001,10.5341330128292,210,26.198703834817646,47.27521351839646,Normal,85.27871915088468
2025-04-01 15:20:00,M004,15.86453427095692,198,24.26205978100333,55.67849219172561,Normal,75.71717833644315
2025-04-01 15:21:00,M004,19.760890219755677,293,26.467216364979805,58.906969200663795,Normal,86.59945258544391
2025-04-01 15:22:00,M003,16.479682210644874,236,25.952636059762796,41.81732966807264,Normal,91.17042126365766
2025-04-01 15:23:00,M003,23.51136480946301,225,29.211949573746622,53.62946558808317,Normal,76.36472808174032
2025-04-01 15:24:00,M005,12.648521494374215,192,20.393852585393898,57.54670774501568,Normal,92.61306158845994
2025-04-01 15:25:00,M001,18.966183260461257,274,22.283842358545932,54.75389736288355,Normal,88.54283460459237
2025-04-01 15:26:00,M002,19.244437109941273,285,24.48980054950927,46.24254991492306,Normal,94.71234306564159
2025-04-01 15:27:00,M001,21.27739572700838,203,20.30216933427183,45.544366532556744,Normal,88.69609344693023
2025-04-01 15:28:00,M003,18.90630015469573,296,23.420832222343282,55.363331542965206,Normal,87.67609428464701
2025-04-01 15:29:00,M004,23.561058609600188,287,27.708325179712297,40.29732308266284,Normal,78.10468354587219
2025-04-01 15:30:00,M001,13.513445995918827,203,23.03898381051637,47.75083293639141,Normal,78.47695031377192
2025-04-01 15:31:00,M001,10.457869046654192,273,24.908327178147175,59.77025275817759,Normal,76.56034594403063
2025-04-01 15:32:00,M001,19.80589115391211,286,28.264880573852057,50.67730139358308,Normal,86.52724765246751
2025-04-01 15:33:00,M002,23.761843815636016,209,28.04452026040143,47.7888357490088,Normal,86.12525968984374
2025-04-01 15:34:00,M004,10.13711945005663,283,23.776272190706237,55.87681575779957,Normal,76.64178651942662
2025-04-01 15:35:00,M001,14.334036480240737,190,29.60154578593341,51.17585294349088,Normal,87.48425918298685
2025-04-01 15:36:00,M002,22.223023767482907,260,20.10800803191478,41.57510985830692,Normal,75.9282042413463
2025-04-01 15:37:00,M004,17.252457117350087,239,24.219890163503415,46.11050092192292,Normal,90.09826612816929
2025-04-01 15:38:00,M005,14.355078390930135,280,21.753644602176596,53.386236301486534,Normal,94.77797227225302
2025-04-01 15:39:00,M005,13.24517832991994,261,20.655789637995696,43.895989590924344,Normal,77.79708765950907
2025-04-01 15:40:00,M002,13.948167714774106,236,28.41519167967705,55.488392826756154,Normal,85.79592535655676
2025-04-01 15:41:00,M001,10.395754699797873,241,29.88986692568619,43.4932281286228,Normal,93.79785721855586
2025-04-01 15:42:00,M001,12.87811692994157,196,29.821810636751458,48.628492730049075,Normal,80.84890474631604
2025-04-01 15:43:00,M001,14.208579554360842,239,26.684839852005545,42.17623224896391,Normal,94.64656378176093
2025-04-01 15:44:00,M003,12.352119089431415,190,26.303134579017957,43.80760221661992,Normal,89.40286169164854
2025-04-01 15:45:00,M003,13.965989822754876,281,26.628614647631153,42.11422770743904,Normal,87.02093844232868
2025-04-01 15:46:00,M004,20.3513957430391,226,27.990634875541776,57.62679063676157,Warning,80.42282934807288
2025-04-01 15:47:00,M004,16.38903412916828,186,20.310583585989875,52.960064812913984,Normal,90.48046504983152
2025-04-01 15:48:00,M005,22.631554104232073,226,26.467304797283308,57.589135575379274,Normal,83.42208153404526
2025-04-01 15:49:00,M005,16.288632206035217,276,28.188900197957746,40.73889773492522,Normal,77.78065541489141
2025-04-01 15:50:00,M005,21.332390811071686,180,27.361810264014643,53.05084500488254,Normal,75.14430232472233
2025-04-01 15:51:00,M005,12.828148271450775,242,23.179933148621856,50.2660877982165,Normal,80.73605799086448
2025-04-01 15:52:00,M002,19.302421437851326,258,22.873244390835623,53.22670158682317,Normal,78.87796735169997
2025-04-01 15:53:00,M001,20.43692550425019,204,22.571652767229477,49.249976382367535,Warning,93.12516156781447
2025-04-01 15:54:00,M003,20.22508610639256,185,24.437514956225396,51.31108816290417,Normal,89.80747577326865
2025-04-01 15:55:00,M001,24.310571802063983,275,26.752043586328774,40.27083810278748,Normal,87.77481511428199
2025-04-01 15:56:00,M003,16.726718048700153,295,22.806040917699754,56.50905610789265,Normal,77.10611998268627
2025-04-01 15:57:00,M002,20.089009908720325,195,27.610519164301014,46.514572147468996,Normal,75.11788545386884
2025-04-01 15:58:00,M001,12.363931734973402,289,23.472822360174497,43.09525485997682,Normal,94.5371373357159
2025-04-01 15:59:00,M002,18.82159909345704,270,27.942136531800852,58.98911556590735,Normal,86.34293324503102
2025-04-01 16:00:00,M004,20.635229414814596,181,29.753967594811527,40.56507441920141,Fault,88.33910108514652
2025-04-01 16:01:00,M001,24.711174872981303,285,24.438297006519008,41.65828660126351,Normal,90.53618652882994
2025-04-01 16:02:00,M001,22.5299977020708,239,20.76677277696631,41.47842256110304,Warning,89.65519898628641
2025-04-01 16:03:00,M003,11.410216472292984,198,22.24468733935726,56.74796081672405,Warning,86.95564036281387
2025-04-01 16:04:00,M001,22.828687097179113,296,21.003491243816562,47.89361425577942,Normal,94.98422347139423
2025-04-01 16:05:00,M004,23.815110308742838,233,23.870392737351253,41.41148043608792,Warning,87.04308307590759
2025-04-01 16:06:00,M005,14.05900476140777,201,26.962093341043015,50.84723322961932,Normal,80.1117265229314
2025-04-01 16:07:00,M003,20.4454659255112,244,21.485029028330047,44.48465230701031,Normal,92.67702714798216
2025-04-01 16:08:00,M001,11.888865593095996,197,26.093451327283432,50.56069746272206,Normal,87.6527155027497
2025-04-01 16:09:00,M002,19.297949075154662,198,20.52862312068635,54.89080989210238,Normal,82.42467633359958
2025-04-01 16:10:00,M005,24.559873651946635,240,21.769014885951265,48.02651019244262,Normal,94.06322572403741
2025-04-01 16:11:00,M003,13.471869289874329,279,28.79994495654381,43.2129564575232,Warning,77.1261787811871
2025-04-01 16:12:00,M002,10.475393541621768,246,27.02650712927352,42.87475849002629,Normal,93.98483027386683
2025-04-01 16:13:00,M001,15.852718719709845,184,26.522715339008872,42.84324302818848,Normal,84.52690715166207
2025-04-01 16:14:00,M004,19.209783141233316,215,23.665427202651642,58.891951815479885,Normal,87.16227071116673
2025-04-01 16:15:00,M003,12.727590445749508,229,24.740903153544473,49.02463732742894,Normal,85.37369112468943
2025-04-01 16:16:00,M004,15.05512662985222,224,28.39623163299523,55.55180132617758,Normal,83.5422071189499
2025-04-01 16:17:00,M003,17.80012196978811,271,27.483338448623968,58.06175449748132,Normal,82.56307970327173
2025-04-01 16:18:00,M001,20.716787008804435,287,22.64598892507243,53.68334822039816,Normal,83.18330266319514
2025-04-01 16:19:00,M003,17.016080759831716,200,26.68702275498888,55.048239082191614,Normal,77.90891947729747
2025-04-01 16:20:00,M003,16.752742233260477,248,29.58221513201547,51.74129878837269,Normal,88.63882549197444
2025-04-01 16:21:00,M003,10.38539393415887,255,24.753416448825455,55.41844208672846,Normal,75.18679346560896
2025-04-01 16:22:00,M004,16.862076973390618,241,21.909129506721385,55.469957000913794,Normal,84.61812662613066
2025-04-01 16:23:00,M005,22.29078509174444,184,27.781706276870466,51.37012499728444,Normal,91.34919961603262
2025-04-01 16:24:00,M002,16.164542800409976,209,22.76618810278891,49.20848321073481,Warning,85.62189509896749
2025-04-01 16:25:00,M005,13.902441143006168,182,21.9066555290189,47.209529670329225,Normal,82.24124093819148
2025-04-01 16:26:00,M003,14.210894581591464,281,20.50190606927591,49.11568745867121,Normal,83.72032677491194
2025-04-01 16:27:00,M003,20.48992095964629,283,28.236504134858016,43.291407469265685,Normal,77.66990341753348
2025-04-01 16:28:00,M005,19.63369224388729,286,26.07754094980806,43.98179793322096,Normal,92.40508880970448
2025-04-01 16:29:00,M002,20.02954229898105,235,23.13780990177414,57.64115133000205,Fault,88.90846592454812
2025-04-01 16:30:00,M005,21.668161498324103,258,25.162941484283685,57.32795724010705,Fault,89.91344775057334
2025-04-01 16:31:00,M004,14.707246665251745,272,29.98509129138707,42.43222024738352,Normal,75.71200436929657
2025-04-01 16:32:00,M005,24.696557276416208,295,22.821567847140305,41.64915343679609,Normal,80.2396680047885
2025-04-01 16:33:00,M002,19.369764483065254,263,22.51010579769327,43.19864423416422,Normal,75.52335601714408
2025-04-01 16:34:00,M001,21.60740398115928,271,22.125934605976923,56.927403800820876,Warning,88.08450638857498
2025-04-01 16:35:00,M001,24.082561085333786,267,27.971556003558828,48.62013344126604,Normal,89.81928550110078
2025-04-01 16:36:00,M001,10.91647460673926,250,21.863580929400428,52.989289475489336,Normal,82.57174213247292
2025-04-01 16:37:00,M005,18.519147141828533,181,22.765744040686698,55.93782936370833,Normal,90.19285227972708
2025-04-01 16:38:00,M004,17.725001840574144,241,27.88740401872944,51.7754628470736,Normal,81.49510376370992
2025-04-01 16:39:00,M003,20.358270972137007,276,25.196669774211195,44.30883008063769,Warning,90.33502880411777
2025-04-01 16:40:00,M004,18.630674802725387,293,28.11586049077095,49.14925874055193,Normal,93.53025958413515
2025-04-01 16:41:00,M005,12.284548310104256,201,29.44782560558084,51.09292687140127,Normal,77.04281337327569
2025-04-01 16:42:00,M002,17.993155302628036,260,24.16047841553504,41.934286008611494,Normal,81.00082152109209
2025-04-01 16:43:00,M004,17.835245209515538,215,25.175610972627254,57.14128334694419,Normal,93.96230422736429
2025-04-01 16:44:00,M002,12.885290010860746,240,27.80707537153009,51.69744728364783,Normal,79.72112902101729
2025-04-01 16:45:00,M001,17.917275699825034,278,29.849092307683016,45.499481616857494,Normal,89.90870425191233
2025-04-01 16:46:00,M001,11.393937854367882,222,24.81643612676894,54.16821607239818,Normal,89.24166812436175
2025-04-01 16:47:00,M003,18.601974973492773,283,20.971749529798572,43.571875911234784,Normal,83.40498799745872
2025-04-01 16:48:00,M002,21.500819015867954,235,22.601135025955056,44.10372667728015,Normal,80.20309729380106
2025-04-01 16:49:00,M005,22.211050841703734,234,28.341511225208954,55.09754460896877,Fault,83.66244521520784
2025-04-01 16:50:00,M004,10.281231424626792,231,22.642050867458693,41.99675824601636,Normal,80.13035977438471
2025-04-01 16:51:00,M001,16.96921595884164,236,26.950251952229124,44.610217705053586,Normal,85.64391731495687
2025-04-01 16:52:00,M003,17.788172152979715,277,26.19891320642708,53.041853099543815,Normal,85.88935055548818
2025-04-01 16:53:00,M002,23.727110768254782,239,26.798208646987696,41.47734552375438,Normal,75.33640265986041
2025-04-01 16:54:00,M005,15.11313493752716,260,24.015311284529098,41.97881490899518,Warning,75.86752636067723
2025-04-01 16:55:00,M003,13.828164580390183,267,20.10392662375329,41.85579370206468,Normal,80.15554481505328
2025-04-01 16:56:00,M002,19.442553353720427,252,22.32325594001451,55.835725799589184,Normal,94.12705778720279
2025-04-01 16:57:00,M001,17.985138044115097,266,20.84149931700497,44.14218376559569,Fault,83.18691011340238
2025-04-01 16:58:00,M002,17.59670658514767,246,23.743353546603082,55.66924399356861,Normal,90.60166341372744
2025-04-01 16:59:00,M005,12.385122327883197,216,20.231637610388237,49.89298488442478,Normal,94.31100616881217
2025-04-01 17:00:00,M003,15.734213779615775,205,24.20427591554617,44.35657857139689,Normal,93.57146181907999
2025-04-01 17:01:00,M002,21.194139919067,220,26.64840668555032,50.02101779608802,Normal,94.93446361827155
2025-04-01 17:02:00,M002,22.482667579837226,252,22.66702553101941,49.84557516613877,Normal,81.94716082720984
2025-04-01 17:03:00,M004,22.919899833104303,227,20.21585225721504,47.34593291518137,Warning,78.07454345289021
2025-04-01 17:04:00,M002,18.00321154550213,196,26.98699084861069,45.89185825524771,Normal,77.14762847072552
2025-04-01 17:05:00,M002,21.710401935787587,188,24.85072527344323,52.839318224126984,Normal,81.37692766177993
2025-04-01 17:06:00,M002,14.473061532765076,201,25.876013719657898,51.530227192293125,Fault,79.06221163605288
2025-04-01 17:07:00,M002,10.017974526659778,221,21.85013423057131,59.60866044302726,Normal,78.53046178507599
2025-04-01 17:08:00,M002,11.487407622422808,235,24.21417765246337,49.20592244847815,Normal,84.11019046501777
2025-04-01 17:09:00,M005,10.889499145119245,212,22.53086529694778,45.67408054916228,Warning,82.93834448454314
2025-04-01 17:10:00,M001,18.271558008409574,237,28.021161373428747,48.21921964712264,Normal,76.91719196582287
2025-04-01 17:11:00,M005,10.47850961272716,203,23.765377459609425,44.08556393700779,Normal,75.8601537735285
2025-04-01 17:12:00,M001,16.089724673690696,214,24.28865649469813,55.915878304857095,Warning,86.26624230408835
2025-04-01 17:13:00,M005,18.986026667378482,284,21.48723710714606,40.781773455001535,Normal,81.06393435912892
2025-04-01 17:14:00,M002,17.396493810963435,298,21.85230356431427,48.731168809565894,Normal,76.34753106324801
2025-04-01 17:15:00,M004,19.57732356782424,200,23.7173415393394,53.702843546619505,Normal,79.56776448549223
2025-04-01 17:16:00,M003,17.2374660947895,289,20.54249425087601,57.4041201881617,Normal,88.28951418885838
2025-04-01 17:17:00,M001,18.863978300325336,282,22.18742462417598,44.310869966346914,Normal,88.35673101705078
2025-04-01 17:18:00,M001,24.772197965370104,221,22.396085948868382,49.58213006340218,Normal,82.89125655404644
2025-04-01 17:19:00,M005,16.279240289478633,296,27.85198165288555,44.3893858459479,Fault,93.05753643453279
2025-04-01 17:20:00,M002,14.51905316092714,190,23.348474828703488,49.99943172719869,Warning,89.22560768796195
2025-04-01 17:21:00,M004,13.4797805378958,240,29.57538623391827,43.29083404614691,Normal,81.12003397924863
2025-04-01 17:22:00,M003,21.82675233568598,213,26.429637955724566,45.06246123724178,Normal,81.48577564105894
2025-04-01 17:23:00,M003,20.4425509855853,218,28.407423642697893,57.36998347185768,Normal,75.6212018167595
2025-04-01 17:24:00,M005,24.335623176840837,200,28.369279445888175,45.517604837705434,Normal,90.41463623393366
2025-04-01 17:25:00,M005,10.622470088909385,289,26.414484441709643,54.82439882746513,Normal,82.43559738306912
2025-04-01 17:26:00,M004,21.61293841250877,218,28.775898976853625,46.22208536298117,Normal,83.0610629487411
2025-04-01 17:27:00,M004,16.02777173059544,227,21.540825209483607,46.17053439138333,Normal,76.1937123423461
2025-04-01 17:28:00,M002,12.205253929520314,269,29.002551638190255,56.36084605750729,Normal,79.12607089400174
2025-04-01 17:29:00,M001,18.406812399190464,195,23.185251418826457,48.10528967425202,Normal,91.01187706191993
2025-04-01 17:30:00,M002,17.330956670108534,201,20.006097971096704,41.16869031600642,Normal,79.15931806692483
2025-04-01 17:31:00,M004,19.156730100923156,292,21.69427966559839,48.77658745445633,Normal,82.75444160719931
2025-04-01 17:32:00,M004,17.109944925978105,203,24.555571325043353,52.454112570697575,Warning,93.45125006478476
2025-04-01 17:33:00,M003,21.816978140917612,181,26.940403741956462,49.307652787656885,Normal,78.94838525221012
2025-04-01 17:34:00,M001,20.940994638777383,224,27.84290852147435,56.70167928426173,Warning,77.31020352629014
2025-04-01 17:35:00,M003,23.745934153864678,234,29.921087546229167,48.468932504539595,Normal,75.06543328849244
2025-04-01 17:36:00,M002,21.156486137898852,186,21.85685273430565,48.22848026506687,Normal,76.04288136560785
2025-04-01 17:37:00,M003,13.756862837780137,279,23.343485174139175,42.112470327080885,Normal,91.74073101175873
2025-04-01 17:38:00,M002,17.592590496192265,239,22.20828947930175,53.59468282929658,Normal,93.05535445108734
2025-04-01 17:39:00,M004,13.81855620381787,256,26.78096992117371,48.76079620905992,Normal,75.00074067075668
2025-04-01 17:40:00,M005,20.668445701849656,271,25.280195834515194,48.78443623280045,Normal,91.23046602294633
2025-04-01 17:41:00,M001,10.941350842456448,263,20.1251428509007,51.121005229821485,Normal,79.00234580831905
2025-04-01 17:42:00,M001,19.85733136334551,260,25.07221462694207,55.01909328105388,Normal,89.61109466161197
2025-04-01 17:43:00,M005,14.010695209927059,249,22.781489332295585,40.00311932049616,Normal,94.65001525424731
2025-04-01 17:44:00,M005,24.639671772911072,210,25.332375725923768,55.4625513858377,Normal,92.52397031030337
2025-04-01 17:45:00,M005,20.269731146033408,232,28.697240139621307,50.03727847019297,Normal,93.32088372447221
2025-04-01 17:46:00,M005,18.408943059613357,269,26.13578984342034,43.93790972699889,Normal,91.0398903676821
2025-04-01 17:47:00,M005,10.818899161040548,241,28.58009616168967,48.52032634192619,Normal,75.11590104237006
2025-04-01 17:48:00,M001,19.9830836952409,195,27.752994087987105,57.63831255615679,Normal,85.01580450409607
2025-04-01 17:49:00,M003,21.812907352608526,287,26.58226527920131,43.36171986679024,Warning,93.03193979710974
2025-04-01 17:50:00,M002,22.56295080906691,280,25.522886523712884,55.46622871645894,Normal,90.05094244970165
2025-04-01 17:51:00,M005,19.294781853468308,244,28.530229707169138,42.790808216024544,Normal,93.58610705776849
2025-04-01 17:52:00,M001,17.981647827237943,189,26.49759785571334,49.414171924024785,Normal,86.5789591529192
2025-04-01 17:53:00,M005,16.68892884702761,275,23.347733878227967,58.68438897778631,Normal,91.5341666873746
2025-04-01 17:54:00,M003,16.910690708822855,251,26.381804916728843,50.80414295110468,Fault,75.53626323713726
2025-04-01 17:55:00,M003,19.410948196770185,226,29.69937372693192,54.14821450733103,Normal,85.92166258418304
2025-04-01 17:56:00,M003,24.690435503463227,269,21.64916132449889,56.54019674125286,Normal,92.27673869116518
2025-04-01 17:57:00,M001,15.509573427252082,282,27.618965280024714,49.30834852134367,Normal,90.90208166549546
2025-04-01 17:58:00,M005,16.133472953280258,280,27.436054840990142,49.78997890214552,Normal,81.54631319869236
2025-04-01 17:59:00,M001,18.934582888152107,274,21.573935467965992,55.96436024658552,Normal,87.44823420897455
2025-04-01 18:00:00,M002,19.73574631195466,192,27.52061859168378,58.57470408194827,Normal,88.76342141692632
2025-04-01 18:01:00,M004,20.4493612560888,201,23.252816856356816,41.928923757063444,Warning,93.15494113106621
2025-04-01 18:02:00,M002,17.509013507140015,272,26.565729490331663,44.74929392319346,Warning,91.4067374192189
2025-04-01 18:03:00,M004,24.77791278864093,220,21.172077887360594,48.55752340214987,Normal,84.33814204361983
2025-04-01 18:04:00,M001,14.834632061780223,298,24.508160886141788,44.207919913282595,Normal,81.9519101120556
2025-04-01 18:05:00,M002,18.898544244464304,195,28.059336918616196,48.748751387457645,Normal,83.29218182748487
2025-04-01 18:06:00,M002,24.444698380300686,186,24.788900204550384,42.23333543313338,Normal,88.78712613535205
2025-04-01 18:07:00,M005,16.388988948369857,286,29.904918476361672,53.14431796417621,Normal,78.96748895611157
2025-04-01 18:08:00,M003,23.14117229709648,191,25.968702538318325,40.52606781580794,Normal,89.3147410463955
2025-04-01 18:09:00,M004,16.952860792698942,284,25.769238726525707,49.807532107639204,Fault,82.16422520751087
2025-04-01 18:10:00,M004,15.969011124649372,217,27.997327554574653,43.63691891209701,Normal,80.26512917300876
2025-04-01 18:11:00,M005,20.910797437970427,190,26.61119822407683,55.77387612857563,Warning,81.49161066341642
2025-04-01 18:12:00,M001,19.63765866836918,293,26.670448950672032,40.184438752243764,Normal,92.74294112561945
2025-04-01 18:13:00,M004,18.183602802637466,271,23.74708369681969,43.2664258478075,Warning,91.5916680741409
2025-04-01 18:14:00,M001,10.871587601807825,256,21.100072425740336,58.60316691662727,Normal,79.47114236381886
2025-04-01 18:15:00,M001,19.68126214654651,275,23.049077908162896,55.54644071216364,Warning,78.673437257134
2025-04-01 18:16:00,M005,16.370866477394017,214,23.470111878269364,43.60956157136681,Normal,82.96068762459285
2025-04-01 18:17:00,M002,14.710678743651009,269,22.541444346006816,41.767998755439244,Normal,90.97828755194419
2025-04-01 18:18:00,M005,19.844255629073473,270,21.7246482928175,40.0573938120312,Warning,94.47689857136494
2025-04-01 18:19:00,M001,10.206011494393342,194,29.06926596048474,44.741379035792136,Normal,86.79773289049191
2025-04-01 18:20:00,M001,16.3895793196423,244,21.20862666894285,49.487501576048345,Normal,76.63739147251803
2025-04-01 18:21:00,M001,12.721351838135224,248,23.113521612397278,52.205267865458595,Normal,78.82580313960425
2025-04-01 18:22:00,M001,22.524584461707924,278,21.94382221840058,52.599861307246606,Normal,91.55168609976569
2025-04-01 18:23:00,M004,21.479518453893768,284,21.44752201547717,41.562798012082794,Warning,78.622528885531
2025-04-01 18:24:00,M004,16.779758436556392,234,25.512769478656203,58.041597020968,Warning,77.5478280877721
2025-04-01 18:25:00,M005,20.65212918209938,274,20.863149006975764,42.12038959945192,Normal,87.20091506558839
2025-04-01 18:26:00,M001,12.768781347169945,265,26.378684189003017,53.78830640063461,Normal,94.9220484952709
2025-04-01 18:27:00,M002,11.814860314009408,221,23.894256704914433,48.11922917828244,Normal,78.45673940672143
2025-04-01 18:28:00,M001,22.60019630428834,296,28.327827090786933,51.64618674686233,Normal,77.60046962884427
2025-04-01 18:29:00,M005,12.779462857980068,260,24.333027546017625,46.95153182435392,Normal,80.81785595069155
2025-04-01 18:30:00,M003,22.166169554508507,263,21.752770838559982,44.9936529597964,Normal,78.65602059930622
2025-04-01 18:31:00,M004,21.07330106348396,280,20.507964889720334,54.998390581800905,Normal,86.11292808536804
2025-04-01 18:32:00,M004,13.375759754497684,241,24.868213983884345,59.48603656103174,Normal,79.54016394085086
2025-04-01 18:33:00,M003,14.50596752963828,265,23.122926567412637,43.7177941915692,Normal,86.77573594073111
